GeneID	P1_fert_egg	P1_s1_cell	P1_s16_cell	P1_s64_cell	P1_s128_cell	P1_s512_cell	P1_high	P1_oblong	P1_sphere	P1_s30pc_epi	P1_shield	P1_s4_somites	P1_s14_19_somites	P1_prim5	P1_prim25	P1_longPec	P2_fert_egg	P2_s1_cell	P2_s16_cell	P2_s64_cell	P2_s128_cell	P2_s512_cell	P2_high	P2_oblong	P2_sphere	P2_s30pc_epi	P2_shield	P2_s4_somites	P2_s14_19_somites	P2_prim5	P2_prim25	P2_longPec	P1TranscriptID	P2TranscriptID	CDS	CDSType	Cor	CorType
ENSDARG00000032049.10	59.14871291	50.68272413	72.60266782	69.09413408	66.38333253	65.82769909	59.58629028	74.82062931	90.02111888	90.12499471	44.09203779	26.4797905	56.10292411	35.31790133	22.0142242	42.25066678	0	0	0	0.1013492644	0	0	0	0	0	0	0	0.5756508773	0.139407923	1.247004737	1.98603745	2.016800088	ENSDART00000165176.2|protein_coding|enah	ENSDART00000026539.8|protein_coding|enah	DiffCDSStart	2	NegCor	2
ENSDARG00000012002.10	319.0906112	389.4216734	60.34724067	398.7706033	31.83595466	112.5993593	244.0017514	361.1616002	472.9984004	288.1438587	187.7650279	55.76743789	40.74545934	39.11186204	18.23961861	15.09031504	0	0	0	0	0	0	0	0	0.6674262162	1.208900593	0.8347234415	2.428106344	0	0	0	0	ENSDART00000174201.1|protein_coding|slc38a7	ENSDART00000026571.6|protein_coding|slc38a7	SameCDSStart	1	NoCor	0
ENSDARG00000029764.7	0	0	0	0.1013492644	0	0.2889332928	0	0	0	0	0.2348347112	0	8.885172912	39.02420173	91.73791626	37.20335414	0.04490434944	0	0.2289586869	0.2026985289	0	0.2804722861	0	0	0.4877388424	0.6144890966	0.2348347112	1.872485745	12.54958257	44.87859978	33.87116558	29.73799418	ENSDART00000039551.6|protein_coding|mef2ca	ENSDART00000027392.8|protein_coding|mef2ca	SameCDSStart	1	PosCor	1
ENSDARG00000016011.10	0	0	0	0	0	0.03617428406	0	0	0.164317314	0.03579980897	0.2015531214	1.114555861	13.59317962	8.935757195	12.67818917	8.511222256	11.46102922	28.43625575	2.919243497	39.16034434	6.514778045	18.48667371	41.18547618	56.36774181	58.72748827	33.70781198	50.45494103	14.3028394	20.5524416	18.60732239	31.73704715	10.43949953	ENSDART00000124283.2|protein_coding|gpcpd1	ENSDART00000027482.9|protein_coding|gpcpd1	DiffCDSStart	2	NoCor	0
ENSDARG00000006546.8	1.984897415	3.897248644	5.039401604	4.742943525	6.054558033	5.933750371	2.757580635	3.404847932	2.7774858	8.412985679	5.134876431	1.690206738	0.1396435434	0.3051628028	0.2072652069	0.1727296195	2.473701062	1.140078139	2.71361443	1.615798535	1.978070863	2.408339887	2.426943364	2.0489495	2.557243152	3.263262817	4.104998434	14.70619591	6.295723462	19.5477966	14.36180062	12.31240687	ENSDART00000145715.2|protein_coding|ak4	ENSDART00000027550.7|protein_coding|ak4	SameCDSStart	1	NegCor	2
ENSDARG00000006604.10	14.44364567	9.113481113	8.358858913	8.616272547	6.164358868	4.672151148	1.926916819	2.389190197	5.55001778	4.682412415	0	0	0	0	0	0	15.8553465	8.453486886	3.906597462	11.41856431	4.741758016	5.043487525	6.450791991	7.195827275	6.462565768	3.049464529	1.737579374	31.78824794	19.53551262	27.80393275	15.54882197	10.81283521	ENSDART00000147593.2|protein_coding|pvrl3b	ENSDART00000031205.8|protein_coding|pvrl3b	SameCDSStart	1	NoCor	0
ENSDARG00000028106.10	4.045682192	1.589465311	8.898304419	0	4.651381738	2.732503255	0.8364403675	0.9580603489	1.509821351	5.610701992	0.8680050312	10.50378548	0.7681580951	6.589787274	1.533672706	24.62621178	17.88031661	18.80247829	43.6363723	7.324057854	34.9783376	32.92393644	13.20189203	13.01625229	18.95914222	36.32197675	5.867406924	17.49055872	5.278269813	25.37878867	5.324129027	64.77374252	ENSDART00000134469.2|protein_coding|glrx	ENSDART00000031786.7|protein_coding|glrx	DiffCDSStart	2	PosCor	1
ENSDARG00000077840.5	0	0	0	0	0	0	0	0	0	0	0	0.7777608088	0.582493885	4.541950885	3.256329003	15.91036028	0.1495703084	0	0	0.1013492644	0	0.1085228522	0	0	0.337161038	0.1588157073	0.2348347112	66.61906535	43.68388825	63.73583144	60.26807924	158.3949828	ENSDART00000144970.2|protein_coding|meis2b	ENSDART00000033976.6|protein_coding|meis2b	SameCDSStart	1	PosCor	1
ENSDARG00000057026.6	342.2081695	119.3673568	408.9402111	126.4196115	341.2385312	295.651754	103.4762519	108.0166741	119.9025523	335.8819854	182.9731017	638.2961509	149.7286533	381.1369017	144.9913215	171.358741	0.1363464182	0.1119995707	0.4469581904	0	1.094344368	0.1273081544	0	0	0.3286346281	4.552111124	2.717131263	5.026773762	0.5589776149	2.47637092	0.6300584858	0.3454592389	ENSDART00000128717.3|protein_coding|ran	ENSDART00000034438.7|protein_coding|ran	SameCDSStart	1	PosCor	1
ENSDARG00000022983.6	0.57884359	0.6260388548	0.4579173738	0.1013492644	0.8586466197	0.4512342936	0	0.547325453	2.315196875	19.33208228	11.72383944	7.726105066	2.622837415	3.6231912	0.7870184706	3.552865303	13.17360471	6.171515279	24.59381597	7.896277732	21.12704242	20.85674733	4.26105065	8.355433228	10.99471626	27.53261476	9.482296517	14.67585569	8.560417489	11.72046345	6.501028239	13.4637274	ENSDART00000164064.1|protein_coding|ccdc28a	ENSDART00000034638.4|protein_coding|ccdc28a	DiffCDSStart	2	NoCor	0
ENSDARG00000057053.6	25.21329002	20.63092843	18.32450594	9.224424644	16.00270242	19.84088498	18.44454327	11.65988698	16.82444018	8.569655992	1.142870837	5.651579718	8.633144254	8.86015889	14.13092677	5.023381534	18.67492651	22.53467297	12.10995946	17.62303104	7.224406781	12.82068297	16.01539404	18.45516906	17.12284941	7.304242046	2.790443948	1.353411686	4.260206436	4.411071121	7.391250662	2.019316268	ENSDART00000179026.1|protein_coding|zgc:91976	ENSDART00000034913.5|protein_coding|zgc:91976	SameCDSStart	1	PosCor	1
ENSDARG00000067524.5	15.45561545	15.23337382	53.58645108	7.244657166	45.90480573	35.10838917	8.390661363	5.147728033	5.400844135	10.27576708	0.8347234415	0.5756508773	0	0.1065180966	0	0.8246160216	0	0.1119995707	0	0	0.2659603689	0.1604437007	0	0	5.54396833	67.03270902	18.1148955	12.63983231	0.6281317248	7.676177636	1.019854706	6.314430031	ENSDART00000170478.1|protein_coding|fut9b	ENSDART00000035965.7|protein_coding|fut9b	DiffCDSStart	2	NoCor	0
ENSDARG00000016743.11	6.269193777	3.33816576	10.36146321	5.431725269	9.144387718	9.531254538	5.409733921	4.165978321	11.7712636	18.34937614	9.786404639	13.72713188	10.03545224	9.641498946	6.081355784	4.832368855	50.22186877	48.73475575	54.76643217	51.0438358	61.81416265	48.68972955	53.39643577	35.88644674	75.93272932	51.61346845	8.844275299	6.449741689	8.322007564	9.495170815	8.577540766	4.751616361	ENSDART00000168342.1|protein_coding|angel2	ENSDART00000036371.7|protein_coding|angel2	DiffCDSStart	2	NoCor	0
ENSDARG00000005476.9	0	0	0	0	0	0	0	0	0	0	0	5.032517478	5.142873387	6.710309091	3.255874297	2.819113539	0	0	0	0	0	0.03617428406	0	0	0	0	0.2348347112	0	4.161116872	20.85232577	13.16255145	4.612756508	ENSDART00000005847.8|protein_coding|nav3	ENSDART00000036886.5|protein_coding|nav3	DiffCDSStart	2	PosCor	1
ENSDARG00000026611.7	2.751394916	5.615074167	2.584713524	3.628035598	0.813132553	2.24262474	2.034909384	2.259583528	2.247965711	0.4465757444	0.2348347112	0	0	0	0	0	5.345126627	8.014249547	6.63962612	4.955142799	5.175108074	4.946043661	8.275651511	3.078807923	2.48301502	1.943566669	1.980386041	5.660934262	7.653716	11.71561488	10.32363965	8.514848205	ENSDART00000153127.1|protein_coding|socs3b	ENSDART00000037904.6|protein_coding|socs3b	SameCDSStart	1	NoCor	0
ENSDARG00000003931.8	6.046287571	8.519477183	12.40372482	4.303394697	10.63371437	12.68811111	7.399581353	9.428044095	8.805799681	20.65428979	11.24159606	2.682301199	0.5581029327	3.14317761	2.719025946	2.539312385	0.3461677482	0.1119995707	0.4579173738	0.2026985289	0.2659603689	0.3962747073	0.1275978565	0.2591978076	0.9960608442	5.965963366	8.078267194	31.40240847	4.475343507	5.493842061	1.797010098	2.789441324	ENSDART00000143457.3|protein_coding|cndp2	ENSDART00000038202.5|protein_coding|cndp2	SameCDSStart	1	NoCor	0
ENSDARG00000027234.10	5.390056393	17.40277289	2.691478125	6.577720268	2.482433972	6.150564193	12.77058556	9.936447756	7.433258843	3.027317476	4.35303522	3.146433742	11.81517131	7.821648393	16.93616978	3.851924626	1.612323131	2.957783534	0.4359990071	1.221442818	0.5319207378	1.572461701	3.238388734	5.318281254	1.866172479	0.2666743434	0.2015531214	0.8267304225	2.467062909	1.944001704	2.939786632	1.966587247	ENSDART00000110943.4|protein_coding|ift88	ENSDART00000038923.7|protein_coding|ift88	SameCDSStart	1	PosCor	1
ENSDARG00000006260.12	0.09781709933	0	0	0	0	0.08081556356	0	0	0	0.2670942584	0	0	0.2797591239	8.801442586	10.36295603	8.776511162	252.3757557	307.292476	270.0514656	362.674901	279.0835601	231.3493365	156.2165772	230.5320734	348.37797	637.2240109	549.8414847	373.363409	738.5952971	1117.864719	848.8139536	191.4068291	ENSDART00000177960.1|protein_coding|tuba8l4	ENSDART00000039443.8|protein_coding|tuba8l4	DiffCDSStart	2	PosCor	1
ENSDARG00000033683.8	1.18470649	0	0	2.389936893	0.2812118151	4.028518195	0	0	1.533828239	0	9.201433405	11.28922972	65.36770228	698.0016724	2370.03013	913.6574938	0	0	0	0.1013492644	0	0	0	0	0	0	0	0	0	1.734972813	5.03109307	2.595935555	ENSDART00000173453.1|protein_coding|tpma	ENSDART00000039657.8|protein_coding|tpma	DiffCDSStart	2	PosCor	1
ENSDARG00000034409.6	2.592025119	0.5918836365	2.000593792	2.142697079	1.884737329	1.568533764	1.2549112	2.47614743	0.6416299571	0.4023616077	0	1.941286284	3.67432944	5.338042743	6.933078374	11.61454849	75.30913941	44.64961952	59.40115382	37.66545344	37.32709649	46.95836689	47.27037805	59.49395809	16.74991815	8.535712274	3.347143853	43.29596907	36.64108382	27.02703914	37.99900017	57.0635207	ENSDART00000157428.1|protein_coding|pik3r3b	ENSDART00000040334.5|protein_coding|pik3r3b	DiffCDSStart	2	NoCor	0
ENSDARG00000067916.6	18.39692579	21.36291036	11.80728077	11.11172993	9.91926278	12.71316069	14.24897916	14.68236245	3.902991451	2.953307831	1.702728473	4.711738174	5.60911593	1.816872545	1.484835248	2.18567846	0	0.1119995707	0	0	0.2812118151	0	0.255195713	0	0.1591042144	0	0	0	0.555749844	1.910120665	0.9553769493	3.733122178	ENSDART00000177402.1|protein_coding|tgs1	ENSDART00000040555.5|protein_coding|tgs1	DiffCDSStart	2	NoCor	0
ENSDARG00000029500.7	0	0	0	0	0	0	0	0	0	0	0.470501344	0	0.9021521831	1.25595166	0.4008407991	1.265693897	71.0366119	23.08943	121.6442453	17.97351422	95.34078587	90.06051361	11.67508934	12.52103856	22.2564363	141.5791175	47.97755506	1012.272256	303.4295953	1156.838076	222.6166663	1813.582458	ENSDART00000157907.2|protein_coding|rpl34	ENSDART00000040771.4|protein_coding|rpl34	SameCDSStart	1	PosCor	1
ENSDARG00000031511.4	2.366401233	0.8386246686	9.089593784	1.83638112	7.463433745	13.13711492	0.4034320295	1.890420758	3.814318829	9.922639698	1.896832115	4.817284605	0.9777420167	4.003580797	1.014236877	8.942469865	29.22164117	17.42392021	30.37032168	14.59768796	32.33813964	26.59386224	7.560655951	8.103285364	27.32987672	64.76258295	33.45873565	105.4926502	71.31959233	163.093933	73.62479007	186.9311349	ENSDART00000171281.1|protein_coding|psmb2	ENSDART00000041114.4|protein_coding|psmb2	DiffCDSStart	2	NoCor	0
ENSDARG00000008184.10	46.15721417	41.04313304	55.5158722	35.42020147	72.70604516	67.09945359	35.26055318	86.64702496	65.24009584	97.95259282	56.6246212	51.95483354	38.72605434	36.48337188	39.62602265	42.33890011	19.77604765	8.677258466	37.8613886	9.919597376	35.15174884	23.34037117	11.37642079	9.382151061	16.04896167	35.72375951	8.286591933	11.77871345	3.71701549	5.749354473	1.348490057	5.115308264	ENSDART00000165076.1|protein_coding|mia3	ENSDART00000041476.4|protein_coding|mia3	DiffCDSStart	2	PosCor	1
ENSDARG00000031782.7	0	0	0	0	0	0	0	0	0	0	0	0.2878254387	0	3.006936426	1.543540013	6.202864167	0.7319878239	0.2399420329	1.592355236	0	0.5471721841	0.3269648769	0.1275978565	0	0.1591042144	0	0.5998887303	5.948940277	5.136224617	7.962808882	3.726573069	14.62110384	ENSDART00000139451.3|protein_coding|aim1a	ENSDART00000041721.5|protein_coding|aim1a	DiffCDSStart	2	PosCor	1
ENSDARG00000030347.7	4.180914249	2.992103967	7.058261069	3.884189542	5.515572652	3.94133115	1.397046562	0.9939818399	0.9650514855	0.6538969983	0	0.863476316	0.0697039615	0.664609279	0.2943309425	0.3454592389	0	0	0	0	0	0	0	0	0	0.9014144646	3.316433047	7.473338664	9.878429163	1.256538476	0	0	ENSDART00000165683.1|protein_coding|mespba	ENSDART00000045385.7|protein_coding|mespba	SameCDSStart	1	NoCor	0
ENSDARG00000007179.11	7.622585016	3.996801535	6.233722006	6.466118026	7.46786636	7.415841879	5.056393514	4.793903984	5.678644977	5.348277692	0.2015531214	1.584660307	0.0697039615	0.2083878294	0.09811031416	0.6203312461	21.75470701	17.58869317	20.86476573	17.70230677	24.19365387	18.98424021	10.23604675	17.89835777	15.14301543	22.59338285	14.59325068	32.9510523	12.78816741	19.29269177	19.24410604	17.19086517	ENSDART00000137679.3|protein_coding|sash1a	ENSDART00000046841.8|protein_coding|sash1a	DiffCDSStart	2	NoCor	0
ENSDARG00000031954.8	0.2286907298	0.1119995707	0.6759168773	0.1013492644	0.2659603689	0.1604437007	0	0.1295989038	1.002558152	1.047698453	0.4363878326	6.685079102	4.739533142	5.414627501	0.5833718128	1.067932873	2.275101818	2.090702378	5.954345202	1.59791448	4.580000116	4.198625079	1.849877556	2.288522824	2.01335751	6.065874392	1.809007719	3.225897431	0.9976569078	1.585182435	0.2072652069	2.596341974	ENSDART00000168304.1|protein_coding|rbck1	ENSDART00000047444.7|protein_coding|rbck1	SameCDSStart	1	NoCor	0
ENSDARG00000030644.7	7.115243767	4.399476483	8.684624156	6.144070063	13.10641504	9.652250342	5.282843795	4.217344801	7.656712965	9.153588767	1.074328787	0	0	0	0	0	0.05976160958	0.1119995707	0.2179995035	0.1013492644	0	0.1085228522	0	0	0.1591042144	0.4169029638	0.5933567741	4.052627854	5.768177818	11.67754809	7.041496958	2.525162775	ENSDART00000136505.2|protein_coding|gnai3	ENSDART00000047528.5|protein_coding|gnai3	DiffCDSStart	2	NegCor	2
ENSDARG00000034518.7	0	0	0	0.1013492644	0	0	0	0	0.6416299571	6.216982072	2.532898829	1.810412074	0.0697039615	1.457715176	0.1935755922	2.08453865	15.70286272	7.826514358	32.00282864	5.733906388	16.77143051	16.27250771	2.259318726	1.505385802	1.148269199	2.531131367	0	2.131172495	0.9315741435	1.364091282	0.3897962206	1.199873133	ENSDART00000151845.1|protein_coding|trdmt1	ENSDART00000048633.7|protein_coding|trdmt1	DiffCDSStart	2	NoCor	0
ENSDARG00000032765.6	0	0.2399420329	0	0.2026985289	0	0.03617428406	0	0.3887967114	5.258578329	23.67084029	14.91045105	21.86675302	9.437341789	16.05274491	10.93822903	8.73171551	0.07658480862	0.1119995707	0	0.4800890927	0	0.2700437775	1.416611316	7.836746713	53.11912893	32.47146379	64.5321884	101.4999089	163.0212673	79.38833815	84.42529361	113.7169863	ENSDART00000170136.1|protein_coding|net1	ENSDART00000049066.5|protein_coding|net1	DiffCDSStart	2	PosCor	1
ENSDARG00000034117.8	6.133968552	5.790029635	4.951284546	4.432067729	3.56909784	4.239571051	4.323552408	3.152905761	0.9823213346	1.721525355	3.674225035	11.96388622	9.089419991	14.24040411	13.77017095	18.38916533	0.04490434944	0	0	0	0	0.07234856813	0	0	0	0.2670942584	0.470501344	125.1581399	16.5441892	46.24931761	23.83668559	62.76043529	ENSDART00000129222.3|protein_coding|rarga	ENSDART00000049551.5|protein_coding|rarga	DiffCDSStart	2	PosCor	1
ENSDARG00000000943.11	0	0	0	0	0	0	0	0.1295989038	0.6416299571	1.383376455	7.469710973	0.5756508773	0.5352943201	0.8459343234	1.341339338	2.012948841	0.12197857	0	0	0.2026985289	0	0.03617428406	0	0.1295989038	3.656470187	9.845982828	45.84567317	36.68936217	28.00267158	23.77147758	36.65956274	20.51451522	ENSDART00000177226.1|protein_coding|dzip1	ENSDART00000049695.8|protein_coding|dzip1	SameCDSStart	1	PosCor	1
ENSDARG00000035821.7	3.537985575	5.271764636	4.342731118	5.613683796	2.482433972	3.168409296	5.008525311	4.35406203	5.856114465	3.866663205	1.271943196	4.472882349	6.244054055	4.801516272	3.708163139	12.49261984	79.16135106	91.39549231	4.521826108	154.9707779	4.711371961	45.95625734	201.6780608	147.3333852	118.464954	35.25880983	11.96511481	0	0.0697039615	0	0.09811031416	0	ENSDART00000143966.3|protein_coding|si:ch211-173p18.3	ENSDART00000049968.6|protein_coding|si:ch211-173p18.3	DiffCDSStart	2	NoCor	0
ENSDARG00000035147.7	1.911815779	0.4639411743	3.14849884	1.638533555	1.405818804	1.312065429	0.5103914259	0.1295989038	5.011553605	11.78864211	19.62607692	18.04200029	21.47171825	18.0324615	16.06391391	3.96669444	0	0.1119995707	0	0.1013492644	0.2812118151	0.2327922688	1.422878358	7.660527751	52.03767747	95.47114217	148.4961072	0.2878254387	0.2327951793	0.1289887624	0	0	ENSDART00000163444.1|protein_coding|lrwd1	ENSDART00000050906.5|protein_coding|lrwd1	DiffCDSStart	2	NoCor	0
ENSDARG00000012196.11	24.32859357	33.22444761	30.00513829	27.60125733	22.86945956	27.28378066	37.42066007	40.44769304	43.64509092	32.75957391	13.00653985	15.69392919	32.54140472	21.27809695	30.07610032	11.15073969	7.788622215	8.147482187	9.296326935	7.229547579	7.469656799	12.10333271	11.46430961	16.2516335	9.84080819	7.400638145	3.49106238	0	0.4424675148	0.2492229908	0.823634078	1.067932873	ENSDART00000149855.2|protein_coding|fer	ENSDART00000050957.7|protein_coding|fer	SameCDSStart	1	PosCor	1
ENSDARG00000035308.8	0.1531696172	0.3359987121	0.4469581904	0.8579962148	0.8283839992	0.8817217718	0.5606061945	0.8485843866	1.527850714	3.041257237	6.169958543	3.714265079	5.686606344	6.020558996	7.940953401	8.420819095	0	0	0	0.2205825841	0	0	0	0	0.164317314	0.2670942584	0.3983356089	5.05980014	6.175537298	9.310070835	12.62954307	12.88011558	ENSDART00000137365.2|protein_coding|grb10b	ENSDART00000051166.6|protein_coding|grb10b	DiffCDSStart	2	PosCor	1
ENSDARG00000035400.8	0.04490434944	0	0	0	0	0	0	0	0	0	0	0	2.309917835	4.877841431	5.726916647	4.039809504	243.0040224	141.86548	336.7527734	139.174649	354.5125154	254.498373	78.6065061	112.3113764	242.0419119	414.8476176	366.3171367	733.3995803	962.99967	1053.918318	1119.115053	1299.487975	ENSDART00000170684.1|protein_coding|btf3	ENSDART00000051295.8|protein_coding|btf3	SameCDSStart	1	PosCor	1
ENSDARG00000035521.7	24.46260567	32.46963673	9.16586384	16.50910171	8.97870199	11.55630915	26.5494169	20.14070505	15.1179315	6.977175919	1.458465412	0.2878254387	0.744641825	0.06442757817	0	0	0.08980869887	0.1119995707	0.2179995035	0.423281113	0	0.1808714203	0.255195713	4.944074399	82.53792211	79.82726256	193.5341784	77.89621005	80.24159839	56.51984551	56.1265098	20.76342801	ENSDART00000123635.3|protein_coding|sfrp1a	ENSDART00000051491.4|protein_coding|sfrp1a	DiffCDSStart	2	NegCor	2
ENSDARG00000036194.8	0	0	0	0	0	0	0	0	0.5062928996	1.243499134	1.338506375	14.44441834	12.83578183	17.74893131	13.79867052	38.34606611	0.09436348471	0	0.2179995035	0.1013492644	0.2812118151	0	0	0.2591978076	6.424710453	10.62048076	16.64527933	14.75148267	20.58673259	15.48532319	7.148090606	30.97847248	ENSDART00000148319.3|protein_coding|pitx2	ENSDART00000052569.6|protein_coding|pitx2	DiffCDSStart	2	PosCor	1
ENSDARG00000036445.9	4.890931834	3.559192155	9.321098259	3.796738018	7.621959728	7.764018338	1.631603815	3.310733019	1.656244859	3.06329996	0.4363878326	1.065586247	0.139407923	0.738341714	0	0.2748720072	0.4475321002	0.4798840658	2.018254831	0.423281113	1.884737329	2.433194126	0.5606061945	0.4177265492	0.164317314	0.6947896763	0.2015531214	2.265857616	3.91931804	7.044417528	4.064726425	8.633537435	ENSDART00000173612.1|protein_coding|serpinh2	ENSDART00000052942.7|protein_coding|serpinh2	SameCDSStart	1	NoCor	0
ENSDARG00000035056.10	1.590420921	0.9506242393	5.444746677	0.7566469503	2.386916315	2.299961122	0.9997154869	1.058299406	1.319323551	1.773611741	1.036276563	1.690206738	1.137389661	10.12452891	12.48963282	33.26151626	0	0	0	0	0	0.08081556356	0	0	0	0	0.2348347112	0	1.210950441	9.832831788	12.25064966	4.918975161	ENSDART00000010982.10|protein_coding|fgf13a	ENSDART00000052949.5|protein_coding|fgf13a	DiffCDSStart	2	PosCor	1
ENSDARG00000006754.12	0	0	0	0	0	0	0	0	0	0	0.2348347112	1.439127193	4.974693475	10.04899209	1.941849019	1.792456788	14.70317033	13.04930669	38.78413565	11.72356256	33.48712435	24.53884035	9.442178325	7.613561369	5.109960728	6.865043434	0.2348347112	27.1213552	23.33099948	15.48807498	9.523984172	7.025721575	ENSDART00000021502.8|protein_coding|mllt3	ENSDART00000053278.6|protein_coding|mllt3	DiffCDSStart	2	NoCor	0
ENSDARG00000036869.6	4.185453234	3.937844023	3.181297672	1.048322024	1.352816592	1.371640163	2.140492629	0.8997706643	1.149951959	2.140115128	0	0	0.139407923	0.1042206599	0.1962206283	0	0.03168045919	0.4866830651	0	0	0	0	0.1275978565	0	0.1591042144	0	0	0.5389049838	1.11763836	3.420359421	3.62456635	3.779819795	ENSDART00000176313.1|protein_coding|tcf21	ENSDART00000053539.5|protein_coding|tcf21	SameCDSStart	1	NoCor	0
ENSDARG00000036876.6	2.927942216	0.9929287037	5.532690804	0.1013492644	1.641551435	2.367413451	0	0.7189854828	0.8505373181	0.1713707513	0	0	0.0697039615	0	0	0	0.2504812864	0	0	0.2205825841	0	0	0	0	0	0.1073994269	0.7949098955	5.030930872	3.170399138	31.94170284	1.832426653	69.36712492	ENSDART00000140519.2|protein_coding|zgc:153284	ENSDART00000053545.5|protein_coding|zgc:153284	DiffCDSStart	2	NoCor	0
ENSDARG00000037000.5	1.255146557	2.082908733	3.847223919	1.343999519	3.052428549	2.221225113	1.219233937	0.5762552908	1.468160388	4.21528098	6.509338764	55.03920645	72.99396398	76.36962901	31.84073658	33.63733502	0.1673489845	0.1119995707	0.2179995035	0.1013492644	0	0.6920668325	0	0	0.3302651782	0.03579980897	0.7064830047	3.222105404	2.076048582	6.910047892	2.029144276	7.580112212	ENSDART00000169869.2|protein_coding|fkbp11	ENSDART00000053776.4|protein_coding|fkbp11	SameCDSStart	1	PosCor	1
